County-State,Drop_Out_Rate_By_County,Graduation-Rate,Percentage of Teens Who Work Part or Full time,SVI,Percentage-Private-School,Percentage-Public-School
DAVIDSON-TN,0.049642524090767796,79.01,0.5791420578178427,0.5363,0.23394495412844038,0.7660550458715596
DECATUR-TN,0.006237006237006237,87.5,0.2079002079002079,0.5086,0.2,0.8
DEKALB-TN,0.00392156862745098,97.5,0.3006535947712418,0.4306,0.16666666666666666,0.8333333333333334
DICKSON-TN,0.01828524989841528,90.0,0.481511580658269,0.429,0.15789473684210525,0.8421052631578947
DYER-TN,0.0501952035694367,91.16,0.60345789180145,0.7596,0.2,0.8
FAYETTE-TN,0.0874224478285392,80.0,0.36209813874788493,0.2554,0.3,0.7
FENTRESS-TN,0.007592190889370932,83.49,0.48156182212581344,0.6373,0.14285714285714285,0.8571428571428571
FRANKLIN-TN,0.028460038986354776,90.0,0.5138401559454191,0.3764,0.2,0.8
GILES-TN,0.0488997555012225,84.0,0.45965770171149145,0.6032,0.1111111111111111,0.8888888888888888
GREENE-TN,0.031585403250536645,93.38,0.5197792088316467,0.5446,0.17857142857142858,0.8214285714285714
GRUNDY-TN,0.024817518248175182,87.5,0.3284671532846715,0.8685,0.2222222222222222,0.7777777777777778
HAMBLEN-TN,0.011260556771973726,93.0,0.4885830466061933,0.8146,0.21739130434782608,0.782608695652174
HAMILTON-TN,0.042270058708414875,85.0,0.5136147609728823,0.4137,0.30973451327433627,0.6902654867256637
HARDIN-TN,0.0126953125,88.0,0.2421875,0.7064,0.2222222222222222,0.7777777777777778
HENDERSON-TN,0.021343873517786563,96.0,0.3786561264822134,0.6981,0.15384615384615385,0.8461538461538461
HENRY-TN,0.12862190812720847,94.0,0.3823321554770318,0.6347,0.1,0.9
HICKMAN-TN,0.10069177555726365,93.0,0.3627978478093774,0.5662,0.1111111111111111,0.8888888888888888
HUMPHREYS-TN,0.017085427135678392,91.0,0.5055276381909548,0.3688,0.2222222222222222,0.7777777777777778
JEFFERSON-TN,0.03072721065209969,95.0,0.605326049846364,0.5608,0.08333333333333333,0.9166666666666666
JOHNSON-TN,0.115625,92.5,0.303125,0.5653,0.125,0.875
KNOX-TN,0.05708423847453536,90.0,0.53793547348942,0.3035,0.296875,0.703125
LAWRENCE-TN,0.1514181152790485,93.0,0.41171088746569073,0.8318,0.42857142857142855,0.5714285714285714
LEWIS-TN,0.03184713375796178,87.5,0.5286624203821656,0.6363,0.42857142857142855,0.5714285714285714
LINCOLN-TN,0.020833333333333332,96.33,0.4252450980392157,0.6777,0.08333333333333333,0.9166666666666666
LOUDON-TN,0.03401969561324977,87.58,0.43912264995523725,0.3863,0.14285714285714285,0.8571428571428571
MCMINN-TN,0.03897509924215085,93.0,0.49007578491519305,0.6551,0.0625,0.9375
MCNAIRY-TN,0.04320502749410841,87.0,0.30479183032207385,0.7172,0.2,0.8
MACON-TN,0.06279287722586692,80.0,0.49765698219306465,0.6927,0.1111111111111111,0.8888888888888888
MADISON-TN,0.051053623436696935,91.0,0.4519444920335789,0.7124,0.29411764705882354,0.7058823529411765
MARION-TN,0.08210059171597633,82.62,0.511094674556213,0.5061,0.07692307692307693,0.9230769230769231
MAURY-TN,0.040646651270207855,91.0,0.48937644341801384,0.3949,0.2222222222222222,0.7777777777777778
MONROE-TN,0.03787195671776375,95.0,0.4431920649233544,0.6478,0.1111111111111111,0.8888888888888888
MONTGOMERY-TN,0.029726403483858754,97.0,0.47126763230142954,0.5172,0.1702127659574468,0.8297872340425532
MORGAN-TN,0.0,96.0,0.44008264462809915,0.7494,0.2,0.8
OVERTON-TN,0.13205645161290322,91.0,0.41431451612903225,0.4576,0.125,0.875
PERRY-TN,0.16304347826086957,97.5,0.31521739130434784,0.6799,0.3333333333333333,0.6666666666666666
POLK-TN,0.0,92.5,0.4457652303120357,0.4904,0.14285714285714285,0.8571428571428571
PUTNAM-TN,0.027735313387202445,93.0,0.3415592924219262,0.6182,0.2,0.8
RHEA-TN,0.04311310190369541,81.0,0.6377379619260918,0.8207,0.1111111111111111,0.8888888888888888
ROBERTSON-TN,0.006160739288714646,95.0,0.49257910949313916,0.4287,0.125,0.875
RUTHERFORD-TN,0.034912318220701455,94.0,0.5244332763045337,0.3268,0.1917808219178082,0.8082191780821918
SCOTT-TN,0.012520868113522538,92.5,0.44657762938230383,0.7637,0.09090909090909091,0.9090909090909091
SEQUATCHIE-TN,0.054878048780487805,77.5,0.5170731707317073,0.572,0.25,0.75
SEVIER-TN,0.0793789634813033,85.0,0.652744369123114,0.6111,0.15151515151515152,0.8484848484848485
SHELBY-TN,0.05685353504544623,77.8,0.37670550438195166,0.7847,0.19519519519519518,0.8048048048048048
SULLIVAN-TN,0.04289233444428344,92.71,0.5080423127083031,0.5411,0.16,0.84
SUMNER-TN,0.05244492208490059,92.0,0.5949489521762493,0.2057,0.15517241379310345,0.8448275862068966
TIPTON-TN,0.04351395730706076,98.0,0.24794745484400657,0.45,0.06666666666666667,0.9333333333333333
WARREN-TN,0.08632075471698113,91.0,0.5415094339622641,0.8322,0.3125,0.6875
WASHINGTON-TN,0.07447266465777012,90.32,0.5356579136174487,0.4589,0.1,0.9
WAYNE-TN,0.0,97.5,0.544973544973545,0.7624,0.125,0.875
WEAKLEY-TN,0.03670507895860008,94.0,0.5253947930004268,0.6583,0.16666666666666666,0.8333333333333334
WHITE-TN,0.08770421324161651,94.0,0.3654342218400688,0.5984,0.18181818181818182,0.8181818181818182
WILLIAMSON-TN,0.028515596728667582,96.0,0.5590938698704494,0.021,0.2,0.8
WILSON-TN,0.04054054054054054,96.0,0.5627311522048364,0.1465,0.20588235294117646,0.7941176470588235
BRISTOL-RI,0.009751090582499358,90.8,0.7033615601744932,0.1236,0.3684210526315789,0.631578947368421
KENT-RI,0.04045990394411294,85.04,0.5115703682142337,0.1519,0.20689655172413793,0.7931034482758621
NEWPORT-RI,0.002263012320844858,87.79,0.6497359818959014,0.179,0.21428571428571427,0.7857142857142857
PROVIDENCE-RI,0.03515115267507612,80.2,0.5160395824271422,0.7592,0.20318725099601595,0.796812749003984
WASHINGTON-RI,0.0274472970152369,89.63,0.700375704445836,0.0889,0.1702127659574468,0.8297872340425532
ARKANSAS-AR,0.06815642458100558,84.56,0.37988826815642457,0.7787,0.18181818181818182,0.8181818181818182
BAXTER-AR,0.09132947976878612,86.41,0.36820809248554914,0.2793,0.09090909090909091,0.9090909090909091
BENTON-AR,0.045078577336641855,89.67,0.3727598566308244,0.2707,0.11764705882352941,0.8823529411764706
BOONE-AR,0.10847701149425287,92.17,0.47844827586206895,0.4379,0.13043478260869565,0.8695652173913043
BRADLEY-AR,0.05030181086519115,80.65,0.36217303822937624,0.9803,0.125,0.875
CARROLL-AR,0.06968641114982578,81.1,0.4808362369337979,0.5952,0.16666666666666666,0.8333333333333334
CLEBURNE-AR,0.09388458225667529,90.88,0.43583118001722654,0.2083,0.1,0.9
COLUMBIA-AR,0.034140969162995596,89.46,0.41740088105726875,0.9398,0.1,0.9
CONWAY-AR,0.0336734693877551,89.46,0.4561224489795918,0.7589,0.08333333333333333,0.9166666666666666
CRAIGHEAD-AR,0.06001188354129531,91.8,0.47073677956030896,0.8041,0.1,0.9
CRITTENDEN-AR,0.061123766135155654,85.92,0.3542141230068337,0.9341,0.09090909090909091,0.9090909090909091
CROSS-AR,0.017142857142857144,84.19,0.3382857142857143,0.7013,0.14285714285714285,0.8571428571428571
FAULKNER-AR,0.04716037027770828,89.29,0.4453340005003753,0.4774,0.04878048780487805,0.9512195121951219
FRANKLIN-AR,0.08568443051201671,89.37,0.3897596656217346,0.5943,0.1,0.9
GARLAND-AR,0.11324503311258279,80.47,0.4346578366445916,0.828,0.17647058823529413,0.8235294117647058
GREENE-AR,0.08181449979748887,91.04,0.4528149048197651,0.5834,0.11764705882352941,0.8823529411764706
HEMPSTEAD-AR,0.1354625550660793,73.65,0.3535242290748899,0.9468,0.18181818181818182,0.8181818181818182
HOT SPRING-AR,0.05816259087904825,90.72,0.39590218109715797,0.8188,0.0625,0.9375
JEFFERSON-AR,0.02427685950413223,82.72,0.24870867768595042,0.9436,0.03571428571428571,0.9642857142857143
LOGAN-AR,0.027579162410623085,93.63,0.36670071501532175,0.8045,0.15384615384615385,0.8461538461538461
LONOKE-AR,0.03635913925302993,82.77,0.37892653969824386,0.3309,0.04,0.96
MILLER-AR,0.019171779141104295,79.53,0.3090490797546012,0.9124,0.058823529411764705,0.9411764705882353
OUACHITA-AR,0.01932367149758454,88.28,0.2753623188405797,0.8656,0.1,0.9
PHILLIPS-AR,0.024154589371980676,80.33,0.24758454106280192,0.9239,0.21428571428571427,0.7857142857142857
PIKE-AR,0.008333333333333333,93.52,0.48333333333333334,0.7124,0.1111111111111111,0.8888888888888888
POPE-AR,0.06819672131147542,84.52,0.5453551912568306,0.7936,0.08333333333333333,0.9166666666666666
PULASKI-AR,0.06640143449512496,72.14,0.41953378908438865,0.6287,0.1962025316455696,0.8037974683544303
RANDOLPH-AR,0.06060606060606061,89.08,0.3694083694083694,0.7166,0.14285714285714285,0.8571428571428571
ST. FRANCIS-AR,0.14192495921696574,78.84,0.3034257748776509,0.9691,0.08333333333333333,0.9166666666666666
SALINE-AR,0.07224210868857793,91.78,0.477871786527823,0.3325,0.0967741935483871,0.9032258064516129
SEBASTIAN-AR,0.0748268593797049,84.35,0.4159891598915989,0.8328,0.17647058823529413,0.8235294117647058
UNION-AR,0.01,82.45,0.3472222222222222,0.8054,0.1,0.9
WASHINGTON-AR,0.03946526800562876,86.19,0.41691185876934883,0.6745,0.11538461538461539,0.8846153846153846
WHITE-AR,0.05843506103662197,83.59,0.45627376425855515,0.7446,0.2,0.8
CHURCHILL-NV,0.193020719738277,67.0,0.5343511450381679,0.6048,0.2,0.8
CLARK-NV,0.07176052230521741,72.0,0.3673728574385219,0.7404,0.13855421686746988,0.8614457831325302
DOUGLAS-NV,0.042303771661569824,91.0,0.5193679918450561,0.1793,0.25,0.75
LYON-NV,0.16461412151067323,75.0,0.46264367816091956,0.5783,0.13043478260869565,0.8695652173913043
NYE-NV,0.15764075067024128,69.0,0.4005361930294906,0.7309,0.06451612903225806,0.9354838709677419
WASHOE-NV,0.07081868407835258,75.07,0.5202045568695494,0.5271,0.18620689655172415,0.8137931034482758
CARSON CITY-NV,0.09534270650263621,65.35,0.46133567662565905,0.8443,0.11764705882352941,0.8823529411764706
ANDERSON-KS,0.19135802469135801,92.06,0.42901234567901236,0.2274,0.14285714285714285,0.8571428571428571
ATCHISON-KS,0.09585253456221199,89.84,0.8202764976958525,0.4911,0.4,0.6
BARTON-KS,0.06579954093343535,83.69,0.7628156082631982,0.5439,0.16666666666666666,0.8333333333333334
BOURBON-KS,0.13010204081632654,87.94,0.5727040816326531,0.5828,0.3333333333333333,0.6666666666666666
BUTLER-KS,0.05695564516129032,88.25,0.6043346774193549,0.2624,0.044444444444444446,0.9555555555555556
COWLEY-KS,0.04628330995792426,85.68,0.5563347358578775,0.7318,0.12,0.88
CRAWFORD-KS,0.05241482590789966,86.06,0.5911643579183826,0.6987,0.1111111111111111,0.8888888888888888
DICKINSON-KS,0.009269988412514484,91.4,0.59675550405562,0.3322,0.14285714285714285,0.8571428571428571
DOUGLAS-KS,0.02329638752052545,83.7,0.7379926108374384,0.2232,0.19444444444444445,0.8055555555555556
ELLIS-KS,0.037013401403956606,87.05,0.8385449904275686,0.1564,0.2857142857142857,0.7142857142857143
FINNEY-KS,0.0503989920201596,80.42,0.6404871902561948,0.8236,0.125,0.875
FORD-KS,0.043299908842297175,83.93,0.5337283500455788,0.857,0.058823529411764705,0.9411764705882353
FRANKLIN-KS,0.017207147584381206,85.32,0.585043017868961,0.2137,0.058823529411764705,0.9411764705882353
GEARY-KS,0.022354694485842028,71.0,0.5283159463487332,0.6576,0.0625,0.9375
HARVEY-KS,0.15751575157515751,91.0,0.7461746174617462,0.335,0.15,0.85
JOHNSON-KS,0.03049262381454162,90.24,0.6370521601685986,0.0615,0.18974358974358974,0.8102564102564103
KINGMAN-KS,0.1437908496732026,85.53,0.7026143790849673,0.0513,0.1,0.9
LEAVENWORTH-KS,0.045937268461348484,91.95,0.543591010125957,0.2404,0.10344827586206896,0.896551724137931
LYON-KS,0.02653631284916201,82.27,0.7970204841713222,0.7322,0.11764705882352941,0.8823529411764706
MCPHERSON-KS,0.12372372372372373,90.43,0.7399399399399399,0.1067,0.1,0.9
MARSHALL-KS,0.0888382687927107,90.22,0.7266514806378133,0.1264,0.1,0.9
MIAMI-KS,0.010146561443066516,89.36,0.4746335963923337,0.0258,0.13333333333333333,0.8666666666666667
MONTGOMERY-KS,0.05979498861047836,84.77,0.5597949886104784,0.8029,0.25,0.75
NEMAHA-KS,0.008503401360544218,93.48,0.8197278911564626,0.0962,0.1,0.9
NEOSHO-KS,0.006211180124223602,90.37,0.3995859213250518,0.658,0.16666666666666666,0.8333333333333334
POTTAWATOMIE-KS,0.06223175965665236,94.34,0.5629470672389127,0.1487,0.07692307692307693,0.9230769230769231
RENO-KS,0.10427892234548336,86.59,0.6488114104595879,0.5866,0.13513513513513514,0.8648648648648649
RILEY-KS,0.026607854297097326,83.73,0.7811610700056916,0.4373,0.05263157894736842,0.9473684210526315
SALINE-KS,0.003256150506512301,88.18,0.6765557163531114,0.4162,0.1111111111111111,0.8888888888888888
SEDGWICK-KS,0.08853639329508381,82.05,0.5447556905538681,0.5357,0.1693121693121693,0.8306878306878307
SEWARD-KS,0.10421638822593476,88.47,0.5218774860779634,0.9111,0.058823529411764705,0.9411764705882353
SHAWNEE-KS,0.05256804214223003,80.15,0.5662862159789289,0.5099,0.16176470588235295,0.8382352941176471
STEVENS-KS,0.0072992700729927005,92.08,0.5693430656934306,0.6739,0.14285714285714285,0.8571428571428571
SUMNER-KS,0.02802893309222423,91.19,0.5741410488245932,0.2223,0.09090909090909091,0.9090909090909091
THOMAS-KS,0.023762376237623763,89.88,0.7029702970297029,0.0704,0.2222222222222222,0.7777777777777778
WYANDOTTE-KS,0.1550245798559506,72.89,0.5150337258488624,0.9242,0.12162162162162163,0.8783783783783784
ALLEN-KY,0.1938073394495413,88.0,0.5596330275229358,0.6796,0.4444444444444444,0.5555555555555556
ANDERSON-KY,0.023972602739726026,96.0,0.3812785388127854,0.2637,0.1111111111111111,0.8888888888888888
BARREN-KY,0.15461943513642892,84.27,0.5414073719483006,0.7761,0.047619047619047616,0.9523809523809523
BOONE-KY,0.048824593128390596,91.45,0.5774099318403116,0.1277,0.275,0.725
BOURBON-KY,0.0,87.49,0.45206971677559915,0.5561,0.09090909090909091,0.9090909090909091
BOYD-KY,0.04257332071901608,91.69,0.3836329233680227,0.6908,0.04,0.96
BOYLE-KY,0.010059442158207591,95.03,0.5486968449931413,0.4315,0.17647058823529413,0.8235294117647058
BRACKEN-KY,0.1977715877437326,91.85,0.5793871866295265,0.3866,0.2,0.8
BREATHITT-KY,0.08536585365853659,70.54,0.1565040650406504,0.822,0.23076923076923078,0.7692307692307693
BRECKINRIDGE-KY,0.022263450834879406,94.15,0.3738404452690167,0.7376,0.16666666666666666,0.8333333333333334
BULLITT-KY,0.024233784746970778,86.0,0.5108101686861487,0.1385,0.10344827586206896,0.896551724137931
BUTLER-KY,0.0,92.5,0.5176056338028169,0.792,0.125,0.875
CALLOWAY-KY,0.030102347983142687,95.71,0.6198073449729079,0.4997,0.07142857142857142,0.9285714285714286
CAMPBELL-KY,0.006191369606003753,93.35,0.5326454033771107,0.2188,0.325,0.675
CARROLL-KY,0.0,97.5,0.5227272727272727,0.8904,0.1111111111111111,0.8888888888888888
CARTER-KY,0.10123456790123457,99.5,0.28641975308641976,0.8204,0.07692307692307693,0.9230769230769231
CASEY-KY,0.30799475753604194,92.5,0.2765399737876802,0.7656,0.3333333333333333,0.6666666666666666
CHRISTIAN-KY,0.0778537611783272,88.0,0.5439242503945292,0.9127,0.20833333333333334,0.7916666666666666
CLARK-KY,0.14305750350631136,95.0,0.42987377279102384,0.6061,0.23076923076923078,0.7692307692307693
CLAY-KY,0.08994708994708994,81.0,0.44047619047619047,0.9099,0.25,0.75
DAVIESS-KY,0.08952629291612342,90.85,0.5421555845284659,0.6169,0.16666666666666666,0.8333333333333334
FAYETTE-KY,0.030158554163432754,85.0,0.6131500166315556,0.4876,0.23,0.77
FLOYD-KY,0.05110336817653891,94.0,0.30255516840882696,0.8503,0.08695652173913043,0.9130434782608695
FRANKLIN-KY,0.02260934025203855,78.88,0.5385470719051149,0.5468,0.18181818181818182,0.8181818181818182
GRAVES-KY,0.07850646242221158,93.91,0.6074676878889421,0.7752,0.11764705882352941,0.8823529411764706
GRAYSON-KY,0.1406480117820324,88.0,0.4212076583210604,0.6096,0.42857142857142855,0.5714285714285714
GREENUP-KY,0.0375,95.41,0.3482142857142857,0.3217,0.058823529411764705,0.9411764705882353
HARDIN-KY,0.05839802399435427,90.29,0.5201129146083274,0.5672,0.07692307692307693,0.9230769230769231
HARLAN-KY,0.0890652557319224,88.15,0.1931216931216931,0.8803,0.06666666666666667,0.9333333333333333
HARRISON-KY,0.04938271604938271,84.0,0.6691358024691358,0.5057,0.1111111111111111,0.8888888888888888
HENDERSON-KY,0.045416316232127836,91.0,0.48444070647603027,0.7089,0.06666666666666667,0.9333333333333333
HOPKINS-KY,0.030372756557754257,87.54,0.4601932811780948,0.5541,0.08333333333333333,0.9166666666666666
JEFFERSON-KY,0.06513026052104208,79.0,0.5558684937442453,0.5682,0.292,0.708
JOHNSON-KY,0.033367037411526794,95.84,0.29221435793731043,0.8102,0.125,0.875
KENTON-KY,0.018072289156626505,91.6,0.6027941553447834,0.3379,0.2698412698412698,0.7301587301587301
KNOTT-KY,0.058402860548271755,92.5,0.4696066746126341,0.8548,0.1111111111111111,0.8888888888888888
LAUREL-KY,0.12682760965657938,85.0,0.37980278816729,0.7522,0.13043478260869565,0.8695652173913043
LAWRENCE-KY,0.05367231638418079,92.5,0.2443502824858757,0.7583,0.14285714285714285,0.8571428571428571
LINCOLN-KY,0.10845431255337319,95.0,0.3475661827497865,0.7083,0.09090909090909091,0.9090909090909091
LOGAN-KY,0.15748031496062992,89.47,0.48556430446194226,0.5287,0.23076923076923078,0.7692307692307693
MCCRACKEN-KY,0.06867256637168141,90.7,0.631858407079646,0.4153,0.043478260869565216,0.9565217391304348
MADISON-KY,0.02429035446970767,92.95,0.609235983618133,0.4968,0.07407407407407407,0.9259259259259259
MARION-KY,0.0889132821075741,92.5,0.6070252469813392,0.9057,0.08333333333333333,0.9166666666666666
MASON-KY,0.13780025284450062,87.5,0.6144121365360303,0.6682,0.16666666666666666,0.8333333333333334
MONROE-KY,0.4297029702970297,97.5,0.5821782178217821,0.6975,0.14285714285714285,0.8571428571428571
MONTGOMERY-KY,0.017593244194229415,89.0,0.5193525686136523,0.7987,0.07692307692307693,0.9230769230769231
MORGAN-KY,0.21107266435986158,87.5,0.3875432525951557,0.8293,0.1,0.9
MUHLENBERG-KY,0.027507163323782235,89.0,0.4292263610315186,0.6134,0.08333333333333333,0.9166666666666666
NELSON-KY,0.009751340809361287,91.97,0.6635787420770356,0.2895,0.28,0.72
OLDHAM-KY,0.02211166390270868,96.0,0.5370370370370371,0.0395,0.08695652173913043,0.9130434782608695
OWEN-KY,0.08258928571428571,92.5,0.25,0.5264,0.25,0.75
PIKE-KY,0.03232682060390764,91.65,0.42628774422735344,0.7908,0.10344827586206896,0.896551724137931
PULASKI-KY,0.14261168384879724,93.75,0.5185567010309279,0.742,0.13636363636363635,0.8636363636363636
ROWAN-KY,0.007655851257746992,99.5,0.4914327378782355,0.7557,0.21428571428571427,0.7857142857142857
SCOTT-KY,0.027929155313351498,86.0,0.6147820163487738,0.3331,0.19047619047619047,0.8095238095238095
SHELBY-KY,0.031967213114754096,92.0,0.5491803278688525,0.4261,0.0625,0.9375
SIMPSON-KY,0.007865168539325843,94.0,0.20337078651685395,0.2879,0.25,0.75
TAYLOR-KY,0.07270560190703218,99.05,0.6036948748510131,0.721,0.18181818181818182,0.8181818181818182
TODD-KY,0.4173354735152488,97.5,0.5858747993579454,0.8092,0.16666666666666666,0.8333333333333334
TRIGG-KY,0.07674943566591422,87.5,0.6049661399548533,0.365,0.3333333333333333,0.6666666666666666
WARREN-KY,0.013876758854924794,93.34,0.7206210577389617,0.7096,0.11538461538461539,0.8846153846153846
WAYNE-KY,0.12043010752688173,92.5,0.4397849462365591,0.7478,0.1,0.9
WOLFE-KY,0.002898550724637681,92.5,0.14782608695652175,0.8621,0.125,0.875
WOODFORD-KY,0.08349641226353555,90.0,0.47227658186562294,0.2041,0.2222222222222222,0.7777777777777778
BERNALILLO-NM,0.08006142968908464,62.0,0.4537104111732491,0.6828,0.18972332015810275,0.8102766798418972
CHAVES-NM,0.1225277375783888,68.33,0.47081524360829713,0.9551,0.13157894736842105,0.868421052631579
CIBOLA-NM,0.05259697567389875,67.0,0.2807363576594346,0.9984,0.10526315789473684,0.8947368421052632
CURRY-NM,0.11182795698924732,78.07,0.5189964157706093,0.8774,0.03571428571428571,0.9642857142857143
EDDY-NM,0.25146559703795124,65.92,0.5695772909595804,0.7032,0.037037037037037035,0.9629629629629629
GRANT-NM,0.019536903039073805,87.9,0.44211287988422576,0.9296,0.15789473684210525,0.8421052631578947
LEA-NM,0.09826589595375723,81.74,0.4573143619386394,0.9217,0.09523809523809523,0.9047619047619048
LOS ALAMOS-NM,0.041666666666666664,87.0,0.6635416666666667,0.0248,0.2,0.8
MCKINLEY-NM,0.12793791574279378,67.05,0.13059866962305985,0.9889,0.08064516129032258,0.9193548387096774
OTERO-NM,0.1325128792215226,71.96,0.4212936462507155,0.914,0.10714285714285714,0.8928571428571429
SANDOVAL-NM,0.04276186739897999,80.09,0.43598796913822413,0.4818,0.11764705882352941,0.8823529411764706
SAN JUAN-NM,0.0848990953375087,71.81,0.2942240779401531,0.9194,0.08695652173913043,0.9130434782608695
